sku,name,desc,price,promo_price,in_stock,type
CRU0039-A,(Open) Crucial 240GB SSD 7mm BX200,SSD hard drive and high-speed performance with 555MB for Mac and PC.,76.99,707.001,0,1298
DLL0034,"Monitor Dell S2316H 23 ""FHD HDMI VGA",Monitor 23-inch ultra widescreen Full HD connection VGA / HDMI for Mac and PC.,200.86,1.499.892,0,1296
DLK0134,D-Link mydlink DCH-Z120 Home Motion Sensor,Wireless motion sensor security system my D-Link Home.,49.99,489.929,0,11905404
DLK0124,D-Link GO-SW-16G Gigabit Ethernet Switch,compact switch with 16 Gigabit Ethernet ports.,89.99,519.901,0,1334
DLK0125,D-Link GO-SW-24G Gigabit Ethernet Switch,Compact switch with 24 Gigabit Ethernet ports.,89.99,969.936,0,1334
DLK0131,D-Link DAP-1360 Access Point / Wireless Repeater N,Wireless Access Point and Wireless Repeater N open source.,34.99,349.896,0,1334
MYF0011,MyFox Wall Bracket for Security Camera,Support discreet and elegant wall for MyFox camera.,29.99,289.916,0,9094
TOS0022,"Toshiba Canvio Basic 25 ""3TB USB 3.0 Black",25-inch external hard drive 3TB USB 3.0 for Mac and PC.,139.95,999.944,1,11935397
MRL0008,Brown Marley Chant Mini Wireless Speaker,Bluetooth small with protective canvas for iPhone iPod iPad speaker.,59.99,459.897,0,5398
DLK0133,D-Link mydlink Home DCH-Z110 sensor for doors and windows,Safety sensor for doors and windows.,44.99,449.902,0,11905404
SPE0161,"Seethru Speck Case Macbook Air 11 ""Blue Calypso",Protective housing MacBook Air 11 inches.,49.9,369.897,0,13835403
BNQ0026,"GW2760HS Monitor BenQ Full HD 27 ""Black",Monitor HDMI FHD 27-inch LED VA and stylish frame.,199.0,1.849.993,0,1296
FIF0003-A,Open - FiftyThree Walnut Wood Pencil Pointer iPad,digital pointer with Bluetooth and multiplicity of stroke for iPad.,59.99,445.789,0,1298
GTE0017-A,Open - G-Tech G-DRIVE Hard Disk Thunderbolt and USB 3.0 3TB,G-Technology Hard Disk Thunderbolt and USB 3.0 for Mac and PC.,339.2,2.439.203,0,1298
SAN0116,SanDisk Connect Wireless Flash Drive 128GB Wireless Black / Gold,Wireless Storage 128GB for iPhone / iPad / Mac.,79.99,700.009,1,42945397
MOS0179,Moshi iGlaze Case Luxe iPhone 6 / 6S Gold,acrólico transparent protective case for iPhone 6 / 6S.,55.0,299.899,1,11865403
BOS0031,Bose SoundLink Mini Bluetooth Speaker Silver II,Mini portable speaker for iPhone iPad and iPod.,199.0,1.899.894,0,5398
HAR0019,Harman Kardon Esquire 2 Bluetooth Speaker Gold,portable wireless speaker with Bluetooth for iPhone iPad and iPod.,229.0,2.199.901,0,5398
IKM0056,iKlip Grip Stand with Bluetooth multifunction control for iPhone and iPod,extensor support selfie stick with Bluetooth remote and tripod for iPhone and iPod.,73.0,499.899,0,11905404
DLK0135,D-Link mydlink Home DCH-Z510 Audible alarm,Alarm sounds 6 different sensors for my D-Link Home.,59.99,599.906,0,11905404
KIN0124-A,Open - Mac Memory Kingston 4GB DDR3 1867MHz SO-DIMM,Mac memory Kingston 4GB HyperX DDR3 SO-DIMM 1867MHz 1.35V for 27 inch iMac Retina 5K (Late 2015),36.99,339.692,0,1364
HIC0012-A,Open - Hitcase PRO founded iPhone 6 / 6S,Case resistant to extreme conditions and wide angle brackets included for iPhone 6 / 6S.,99.99,620.666,0,1298
CYG0065-A,Open - Cygnett Luxlink Metal strap for Apple Watch 42mm Silver,Metal strap for easy installation Apple Watch 42mm.,59.99,330.266,0,1298
MOS0178,Moshi iGlaze Case Luxe iPhone 6 / 6S Rosa,acrólico transparent protective case for iPhone 6 / 6S.,55.0,299.899,0,11865403
IFX0041,"iFixit Screw Kit for MacBook Pro 13 ""/ 15"" / 17 """,Kit for lower housing screws MacBook Pro 13 inches / 15 inches / 17 inches unibody (Mid 2009 - Mid 2012).,14.95,13.99,1,14305406
PAC1248,Pack Apple Siri Griffin Survivor Case + Remote Play,Pack Remote for Apple TV Media Player Apple Griffin Survivor Case + Play.,108.99,769.899,1,54864259
LAC0166,Lacie Porsche Design 500GB External Hard Drive Mac and PC,Aluminum External Hard Drive USB 3.0 500GB 25-inch for Mac and PC.,64.99,667.944,0,11935397
LAC0167,Porsche Design Lacie 2TB External Hard Drive Mac and PC,Aluminum External Hard Drive USB 3.0 2TB 25 inches for Mac and PC.,119.99,1.137.945,0,11935397
LAC0171,LaCie Porsche Design Desktop Drive 8TB USB 3.0 External Hard Drive,External Hard Drive 8TB 35-inch USB 3.0 for Mac and PC.,249.99,205.994,1,11935397
LAC0172,4TB LaCie Rugged USB 3.0 Mini Mac and PC,Hard Disk 4TB portable wireless ultra-resistant USB 3.0 for Mac and PC.,204.99,154.995,1,11935397
OWC0162,OWC ThunderBay IV mini Thunderbolt 2 RAID,External storage box mini Thunderbolt 2 4 bay.,477.99,3.499.901,1,11935397
TWS0093,Twelve South BookArc support for MacBook Pro / Air / Retina,Aluminum support in an arc Retina MacBook Air.,59.99,499.899,0,8696
KIN0125-A,Open - Mac Memory Kingston 8GB DDR3 1867MHz SO-DIMM,Mac memory Kingston HyperX 8GB 1867MHz SO-DIMM DDR3 1.35V for 27 inch iMac Retina 5K (Late 2015).,87.99,678.365,0,1298
CRU0033-A,Open - Crucial MX200 250GB SSD 7mm,25-inch 7mm SSD 250GB for Mac and PC.,109.99,876.009,0,1298
DLL0020-A,"Open - Dell P2416D Monitor 2375 ""QHD IPS DP HDMI VGA",2375 QHD IPS Monitor inches high image quality.,318.23,2.469.888,0,1298
PAC1255,"Samsung SSD upgrade kit for iMac 1TB 850 PRO 215 ""2011",Upgrade kit for iMac 1TB SSD 215 inches Mid tools 2011con,540.98,4.635.849,0,1433
PAC1259,"Samsung SSD 850 expansion kit PRO 1TB iMac 27 ""2010",SSD upgrade kit 1TB iMac 27-inch Mid 2010 with tools,540.98,4.635.849,0,1433
PAC1263,"Samsung SSD 850 expansion kit PRO 1TB iMac 27 ""2011",SSD upgrade kit 1TB iMac 27-inch Mid 2011 tools,540.98,4.665.845,0,1433
PAC1256,"Samsung SSD 850 expansion kit EVO 1TB iMac 21.5 ""2011",Upgrade kit for iMac 1TB SSD 215 inch Mid 2011 with tools,450.98,3.225.848,1,1433
PAC1260,"Samsung SSD 850 expansion kit EVO 1TB iMac 27 ""2010",1TB SSD expansion for 27-inch Mid 2010 iMac tools kit,450.98,3.225.848,1,1433
PAC1264,"Samsung SSD 850 expansion kit EVO 1TB iMac 27 ""2011",1TB SSD upgrade kit for 27-inch Mid 2011 iMac tools,450.98,3.255.844,1,1433
BEA0030,Beats by Dr. Dre Headphones Wireless Alone 2 Active Yellow,HD wireless headphones with ultra nótida technology.,299.95,2.998.997,0,5384
BEA0032,Beats by Dr. Dre Headphones Wireless Alone 2 Active Blue,HD wireless headphones with ultra nótida technology.,299.95,2.799.904,0,5384
OWC0158-A,Open - OWC Aura SSD 960GB 6G Kit MacBook Air 2012,Hard Drive Kit 960GB SSD for MacBook Air 2012 + tools + external box.,640.99,5.055.945,0,12655397
OWC0163,"OWC Aura expansion kit 6G SSD 960GB MacBook Air 11 ""and 13"" from 2010 to 2011",960GB SSD expansion MacBook Air 11-inch MacBook Air 13-inch Late 2010 to Mid 2011 Kit tools,640.99,5.665.837,0,12215397
OWC0165,"OWC Aura expansion kit 6G SSD 960GB MacBook Pro Retina 13 ""and 15"" from 2012 to 2013",expansion of 960GB SSD for MacBook Pro Retina 13-inch 2012-Early 2013 and Mid 2012 15-inch Early 2013 Kit tools,665.99,496.584,0,12215397
OWC0167,"OWC Aura expansion kit 6G SSD 240GB MacBook Air 11 ""and 13"" from 2010 to 2011",SSD 240GB expansion for MacBook Air 11-inch and 13-inch Late 2010 to Mid 2011 Kit tools,217.99,1.815.835,0,12215397
OWC0173,"OWC Aura expansion kit 6G SSD 480GB MacBook Air 11 ""and 13"" from 2010 to 2011",480GB SSD expansion for MacBook Air 11-inch and 13-inch 2010 to 2011 with Tool Kit,362.99,2.705.838,0,12215397
BEA0033,Beats by Dr. Dre Headphones Wireless Alone 2 Active Oro Rosa,HD wireless headphones with ultra nótida technology.,299.95,2.998.997,0,5384
WDT0243-A,"Open - Western Digital Network PC and Mac 6TB NAS 35 ""hard drive",WD hard drive designed for NAS 6TB (WD60EFRX).,255.0,1.821.965,0,12655397
LOG0172-A,Open - Multi-Device Logitech K480 Keyboard for iPad / iPhone / Mac,Keying with bluetooth for iPad iPhone and Mac.,49.99,405.991,0,1298
WDT0245-A,"Open - Western Digital Green 5TB 35 ""5400rpm hard drive Mac and PC",WD hard drives designed for desktop computers 5 TB (WD50EZRX).,237.0,1.985.005,0,12655397
LIF0101,Lifeproof nüüd iPad Mini 4 Waterproof Case Black,Waterproof protective cover and extreme conditions for iPad Mini 4.,109.99,999.896,0,12635403
KEN0235,Kensington SecureBack Air Rugged Case 1/2 Black,Ultra-resistant sleeve anchor with click and lock iPad Air 1/2,60.99,429.901,0,12635403
MIC0036,Office 365 Personal 1 license 1 M ± or,Personal license with subscription of 365 days of Office for Mac users and PC home and students,69.9,689.906,1,1416
IFX0043,Jimmy iFixit iPhone and iPad Opening Tool,Tool to open electronic devices for iPhone and iPad.,9.99,99.898,1,12645406
TWS0092,Twelve South HiRise Deluxe iPhone and iPad Pink Gold,Support for iPhone 5 lightning load / 5C / 5S / 6/6 Plus and iPad Mini / Air.,69.99,599.906,0,1216
PAR0062,Parrot Bebop Drone White 2,cuadricóptero wireless remote control with 25 minutes of autonomous iPhone iPad and iPod.,549.9,4.307.201,0,11905404
MOS0183,"Moshi iGlaze Case for iPad Pro 129 ""Transparent",transparent to the back of the sleeve cases Pro 129 inches.,40.0,349.896,0,12635403
LEX0026,Lexar JumpDrive Lightning USB 3.0 M20i Pendrive 16GB,Pendrive (MFI) with double connection: Lightning and USB 3.0 for iPhone iPad and Mac,43.9,222.809,0,42945397
LEX0027,Lexar JumpDrive Lightning USB 3.0 M20i Pendrive 32GB,Pendrive (MFI) with double connection: Lightning and USB 3.0 for iPhone iPad and Mac,62.0,362.806,0,42945397
LEX0028,Lexar JumpDrive Lightning USB 3.0 M20i Pendrive 64GB,Pendrive USB 3.0 connector lightning and 64GB for iPhone / iPad.,89.99,542.794,0,42945397
LEE0014,Leef iBridge PenDrive 64GB White Lightning to USB 2.0,PenDrive USB 2.0 and Lightning 64GB for iPhone and iPad.,119.99,922.794,0,42945397
TWS0094,"Twelve South BookBook MacBook sleeve 12 ""brown",Cover hardcover book design and vintage leather with padded interior for Macbook 12 inches.,79.99,69.99,0,13835403
TWS0095,"Twelve South BookBook MacBook sleeve Rutledge 12 ""brown",Cover hardcover book design and vintage leather with padded interior for Macbook 12 inches.,99.99,929.885,0,13835403
DLL0035,"Dell U2415 Monitor 24 ""FHD",FHD 24-inch monitor with multiple ports for Mac and PC.,371.99,2.839.894,1,1296
OLL0019,Olloclip Pro Macro Lens for iPhone 6 / 6S and 6 / 6S Plus,Lens with Macro Lens for iPhone 6 / 6S / Plus.,69.99,599.918,0,11905404
UAG0029,"UAG Ice Case MacBook 12 ""Transparent",rigid and lightweight MacBook 12 inch casing.,69.95,649.903,0,13835403
UAG0030,"Ash UAG Retina MacBook Case 12 ""Black",rigid and lightweight MacBook 12 inch casing.,69.95,499.899,0,13835403
ICA0079,"Incase Reform Tensaerlite case for MacBook 13 ""Gray",briefcase tensaerlite absorbs impacts Macbook 13 inches.,89.95,69.99,0,13835403
SYN0138,Synology RT1900AC Wifi Router AC 1900,ac Wifi Wireless Router with Synology SRM interface.,136.99,1.369.902,1,1334
TRA0014,"Transcend JetDrive Lite 350 128GB Macbook Pro Retina 15 """,MLC memory card 128GB Macbook Pro Retina 15 inches.,90.0,842.801,1,12655397
DLL0025-A,"Open - Dell UltraSharp 27 Monitor UP2716D """,27-inch LED Monitor Marco Slim.,683.99,5.289.865,0,1298
NTE0101,"NewerTech NuPower Battery 39W MacBook Air 11 ""2011-2014",lithium battery and 7.6V 39W MacBook Air 11 inches 2011-2014.,95.99,790.009,0,10142
SYN0086,Synology Rail Kit sliding RKS1314,Sliding Rail Kit Synology Rack anchor.,72.99,729.896,0,1404
NOM0016,Nomad Pod Battery Charging Dock Apple Watch Gray Silver,portable charging station and aluminum Apple Watch battery included.,59.95,549.897,0,24215399
LGE0030,"LG 34UM88-P Monitor 34 ""IPS QHD Thunderbolt 2",Monitor 34 inches Thunderbolt 2 QHD adjustable height Adobe 99% with speakers.,699.0,6.199.895,1,1296
LGE0036,"25UM58-P Monitor LG 25 ""widescreen IPS UHD Ultra",Monitor 25-inch UHD IPS cinema format.,199.0,1.779.995,1,1296
LIF0110,LifeProof Fre Waterproof Case iPhone 6 / 6S Plus White,waterproof case and extreme conditions for iPhone 6 / 6S Plus.,89.99,649.903,0,11865403
BEA0038,Beats by Dre Powerbeats 2 Wireless Sport Black,Sports Bluetooth Headset for iPhone iPod and iPad.,199.95,1.699.893,0,5384
LIF0109,LifeProof Fre Waterproof Case iPhone 6 / 6S Plus Black,waterproof case and extreme conditions for iPhone 6 / 6S Plus.,89.99,599.906,1,11865403
BEA0028,Beats by Dre Pill Wireless Speaker Black +,Compact Bluetooth Speaker for iPhone iPad iPod.,229.95,1.899.894,0,5398
BEA0029,Beats by Dre Pill Bluetooth Portable Speaker + White,Bluetooth speakers and compact for iPhone iPad iPod.,229.95,1.899.894,0,5398
BEA0044,Beats by Dre Powerbeats 2 Wireless Sport Active Blue,Sports Bluetooth Headset for iPhone iPod and iPad.,199.95,1.699.893,0,5384
PLA0021,Plantronics Backbeat Sense Bluetooth Headset White,intelligent wireless headset and free Jack 3.5mm iPhone iPad and iPod,179.99,799.895,0,5384
PLA0022,Plantronics Backbeat Sense Bluetooth Headset Black,intelligent wireless headset and free Jack 3.5mm iPhone iPad and iPod,179.99,1.269.895,0,5384
LAC0208-A,Open - Hard Drive 6TB 2big Thunderbolt 2 USB 3.0 Raid,RAID box double-disc capacity 6TB Thunderbolt connection 2 and USB 3.0 for Mac and PC,449.0,3.524.467,0,1298
PHI0072,Philips Hue bulbs 9.5W White Pack 2 Starter Kit + E27 A60 Bridge,Kit 2 bulbs E27 + white light controller Bridge,79.95,649.903,1,11905404
BEA0046,Beats by Dre urBeats in-ear Black / Red Headphones,Headphones metal housing and plug design for iPad iPhone and iPad.,99.95,99.9,0,5384
BEA0048,Beats by Dre Tour 2 Headphones Red / Black,In-Ear Headphones with pad parts and fastening hooks for iPhone iPad and iPod.,129.95,1.290.005,0,5384
BEA0049,Beats by Dre Headphones Titanium Tour 2,In-Ear Headphones with pad parts and fastening hooks for iPhone iPad and iPod.,129.95,1.199.897,0,5384
LGE0031,"LG 34UC98-W Monitor 34 ""Curved QHD Thunderbolt 2",Monitor 34 inches QHD 99% Adobe curved and adjustable in height with two connection Thunderbolt Mac and PC,899.0,809,0,1296
LAC0210,8TB LaCie 2big Thunderbolt 2,RAID 8TB double disc box designed to work 24x7 Thunderbolt 2 and 5 years warranty for Mac and PC,569.0,5.099.944,1,11935397
SEA0051-A,"Open - Seagate 500GB SSHD Hybrid disc 25 ""Mac and PC hard disk",Hybrid Hard Drive Mac and PC and 7mm 500GB SSHD (ST500LM000).,79.99,721.892,0,1298
OWC0178,OWC USB-C Dock USB 3.1 / HDMI / Audio / GigaEthernet Plata,Dock USB-C multiple connections and SD reader Macbook.,217.99,1.799.875,0,12585395
OWC0179,OWC USB-C Dock USB 3.1 / HDMI / Audio / GigaEthernet Gray,Dock USB-C multiple connections and SD reader Macbook.,217.99,1.499.892,0,12585395
OWC0177,OWC USB-C Dock USB 3.1 / HDMI / Audio / Giga Ethernet Gold,Dock USB-C multiple connections and SD reader Macbook.,217.99,1.499.892,0,12585395
LOG0200,Focus Logitech Keyboard Folio iPad Mini 4 Black,Resistant cover with integrated keyboard iPad Mini 4.,92.99,799.895,0,12575403
OBL0007,Tapp Oblumi Intelligent thermometer App,digital infrared thermometer with App for iPhone and iPad.,39.95,329.894,0,11905404
LEX0029,Lexar jumpdrive M20C PenDrive USB-C / USB 3.0 16GB,USB flash drive-C reversible USB 3.0 16GB for Mac and PC.,20.99,152.799,0,57445397
LEX0030,Lexar jumpdrive M20C PenDrive USB-C / 3.0 32GB,C reversible type flash drive connector and USB 3.0 32GB for Mac and PC.,27.99,212.803,0,57445397
TUC0256,"Tucano Nido Hard-Shell Case MacBook Pro Retina 13 ""Lila",rigid and slicked with rubber feet for MacBook Retina 13 inch casing.,29.9,249.901,0,13835403
TUC0251,"Tucano Nido Hard-Shell Case MacBook Air 13 ""Blue",rigid and slicked rubber feet MacBook Air 13 inch casing.,29.9,249.901,1,13835403
TUC0252,"Tucano Nido Hard-Shell Case MacBook Air 13 ""Black",rigid and slicked rubber feet MacBook Air 13 inch casing.,29.9,249.901,0,13835403
TUC0253,"Tucano Nido Hard-Shell Case MacBook Air 13 ""Transparent",rigid and slicked with rubber feet for Macbook 13 inch casing.,29.9,249.901,0,13835403
TUC0254,"Tucano Nido Hard-Shell Case Retina MacBook 12 ""Transparent",rigid and slicked rubber feet 12 inches Macbook housing.,29.9,249.901,0,13835403
TUC0255,"Tucano Nido Hard-Shell Case MacBook Pro Retina 13 ""Black",rigid and slicked with rubber feet for MacBook Retina 13 inch casing.,29.9,249.901,1,13835403
TUC0257,"Tucano Nido Hard-Shell Case MacBook Pro Retina 13 ""Transparent",rigid and slicked with rubber feet for MacBook Retina 13 inch casing.,29.9,249.901,1,13835403
MUV0171,Muvit iPad 033mm Tempered Glass Protector Pro,Glass screen protector anti damage for iPad Pro.,34.95,299.899,0,14035403
LGE0033,"29UC88-B LG Monitor 29 ""QHD Curvy ultrapanorámico",Monitor 29-inch QHD Adobe 99% adjustable height and tilt 2 HDMI ports and speakers for Mac and PC,449.0,3.989.999,0,1296
MOS0181,"Moshi iVisor AG iPad Screen Protector Pro 129 ""White",Matte Screen Protector for iPad anti reusable reflection Pro.,40.0,328.999,0,14035403
LEE0013,Leef iBridge PenDrive 32 GB White Lightning to USB 2.0,PenDrive USB 2.0 and Lightning 32GB for iPhone and iPad.,79.99,702.804,0,42945397
MOS0182,"Moshi iVisor AG iPad Screen Protector Pro 129 ""Black",Matte Screen Protector for iPad anti reusable reflection Pro.,40.0,329.894,0,14035403
JMO0091,Just Mobile Base Load HoverDock Apple Watch Silver,Support for Apple Watch smart charging.,39.95,309.905,0,24215399
GRT0414,Griffin Survivor Case Tough Summit iPhone 6 / 6S Black / Transparent,Rigid housing with screen saver and support clip iPhone 6 / 6s.,39.99,299.899,0,11865403
MOS0184,"Moshi VersaCover iPad Case Pro 129 ""Black",Multiposition sleeve microfiber inch iPad Pro 129,70.0,599.906,0,12635403
LGE0034,"LG 29UM68-P Monitor 29 ""IPS widescreen UXGA Ultra",29-inch IPS monitor: color accuracy sRGB split screen with 99% for Mac and PC,299.0,2.789.994,0,1296
IFX0044,"iFixit hard drive bracket Cable MacBook Pro 13 ""2012",SATA hard drive cable and bracket for MacBook Pro 13 inch 2012.,45.99,459.921,1,14305406
JMO0093,Just Mobile iPad Pro screen protector AutoHeal,Screen Protector for iPad Pro tempered glass.,49.95,399.905,0,14035403
STM0088,"Dux STM iPad Case rigid Pro 129 ""Black",Resistant sleeve with original design for iPad Pro.,69.95,399.905,0,12635403
KEN0236,Kensington MP230L black mouse accuracy,Precision Wireless Mouse for Mac and PC.,59.99,529.895,0,1387
JMO0092,Just Mobile iPhone Charger Stand Silver HoverDock,Smart charging stand for iPhone with Lightning connector,39.95,328.999,0,13615399
PUR0138,Puro iPad Zeta Slim Case Black Pro,Smart Case and Stand for iPad Pro.,49.99,359.902,0,12635403
SAM0067-A,Open - Samsung 850 EVO SSD Disk 250GB,SSD hard drive Mac and PC 25 inch 250GB SATA III with 3D V-NAND.,107.99,855.845,0,1298
LGE0032,"31MU97Z-B LG Monitor 31 ""4K pivotable Thunderbolt 2",31-inch 4K monitor screen split and multiple ports.,1099.0,7.990.005,1,1296
SEV0041,Current 2012-Service installation RAM + HDD + SSD iMac,installation RAM HDD + SSD + on your iMac + Data Transfer.,99.99,999.896,0,20642062
BEL0178-A,(Open) Classic Belkin Folio Case iPhone 6 / 6S Blue,protective case with microfiber interior for iPhone 6 / 6S.,29.9,8.92,0,1298
SEA0080-A,"Open - Seagate 8TB Archive 35 ""SATA III hard drive Mac and PC",Internal Hard Drive Low Power PC Mac and 8TB (ST8000AS0002).,279.99,2.495.234,0,1298
LGE0035,"LG 27UD68-W Monitor 27 ""4K UHD sRGB 99%",IPS Monitor 27-inch 4K Ultra HD for Mac and PC.,499.0,4.689.996,0,1296
SEA0050-A,"Open - NAS Seagate 4TB HDD 35 ""5900RPM SATA III Hard Drive NAS",internal hard drive to 4TB NAS (ST4000VN000).,194.0,1.410.389,0,1298
LOG0205,Logitech Harmony Elite Intelligent control and hub iPhone iPad and Mac,"Intelligent Remote Control supports up to 270,000 devices",349.99,2.599.891,0,11905404
KIN0156,Mac memory Kingston 4GB SO-DIMM DDR3åÊ1333MhzåÊ,4GB RAM iMac (2011) Mac mini and MacBook Pro (2011).,35.53,429.913,0,1364
KIN0157,Mac memory Kingston 4GB SO-DIMM DDR3åÊ1600Mhz,RAM 4GB 135V / 15V MacBook Pro (2012) iMac (2012/2013) and Mac mini (2012),50.95,399.893,0,1364
LOG0206,Logitech Harmony One Ultimate Intelligent control compatible with Mac,"Intelligent Remote Control supports up to 270,000 devices",249.99,1.999.888,0,11905404
LOG0201,Logitech Focus iPad Case with Stand Mini 4 Black,Cover with sturdy support for iPad Mini 4.,56.99,599.894,0,12635403
KIN0151-2,Mac memory Kingston 8GB (2x4GB) SO-DIMM DDR3 1600Mhz,RAM 8GB (2x4GB) 135V / 15V MacBook Pro (2012) iMac (2012/2013) and Mac mini (2012),101.9,78.99,0,1364
GRT0398,"Griffin Survivor Tough Slim Case iPad Pro 129 ""Gray / Pink",multi-layer and lightweight protective case for iPad Pro.,99.99,899.877,0,12635403
GRT0397,"Griffin Survivor Tough Slim Case iPad Pro 129 ""Black",multi-layer protective case for iPad Pro and light.,99.99,949.898,0,12635403
